"title","totalScore","reviewsCount","street","city","state","countryCode","website","phone","categories/0","categories/1","categories/2","categories/3","categories/4","categories/5","categories/6","categories/7","categories/8","categories/9","url","categoryName"
"Air Terjun Nungnung","4.7","2056",,"Kabupaten Badung","Bali","ID",,"","Cagar Alam","Tujuan Wisata",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Air%20Terjun%20Nungnung&query_place_id=ChIJDYkWh4Qg0i0Rj8QITKPKAIc","Cagar Alam"
"Bidadari Ayung Petang Waterfall","4","37","J68F+HQ4","Kabupaten Badung","Bali","ID",,"+62 812-4643-2624","Tujuan Wisata",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Bidadari%20Ayung%20Petang%20Waterfall&query_place_id=ChIJqdM2dhIh0i0RYZknu1ZrAcU","Tujuan Wisata"
"Jungle River and Waterfall","3.8","13","G776+JRQ","Kabupaten Gianyar","Bali","ID",,"+62 812-3675-4765","Area Mendaki",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Jungle%20River%20and%20Waterfall&query_place_id=ChIJaQXyPAA90i0R_6EOxFSalSA","Area Mendaki"
"Ubud waterfall tours","5","4","F7V6+7WH, Jl. Raya Ubud","Kabupaten Gianyar","Bali","ID",,"","Layanan Transportasi",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Ubud%20waterfall%20tours&query_place_id=ChIJT4QZdf5Fgm8RFXHN8SYuw3Y","Layanan Transportasi"
"Batu Belah Waterfall","4.5","24",,"Kabupaten Gianyar","Bali","ID",,"+62 819-3319-9344","Tujuan Wisata",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Batu%20Belah%20Waterfall&query_place_id=ChIJCXIyGy0f0i0RYyae4hCkgTc","Tujuan Wisata"
"Air Terjun Langgahan","4.7","126","M7MC+2XF Banjar Langgahan Kangin Langgahan","Kabupaten Bangli","Bali","ID",,"+62 852-3782-0962","Tujuan Wisata",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Air%20Terjun%20Langgahan&query_place_id=ChIJccJKfKaL0S0RscBg_2rExfY","Tujuan Wisata"
"Go to gamblang waterfall","1","1","FFP3+HJ","Kabupaten Klungkung","Bali","ID",,"","Tujuan Wisata",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Go%20to%20gamblang%20waterfall&query_place_id=ChIJK_0zRwAR0i0R32i7b9gQ960","Tujuan Wisata"
"Bali Waterfalls tours & Jungle Trekking","5","25","Jl. Raya Sayan","Kabupaten Gianyar","Bali","ID","https://www.facebook.com/baliwaterfalls/","+62 852-3823-9089","Biro Perjalanan dan Wisata","Penyewaan Sepeda Motor",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Bali%20Waterfalls%20tours%20%26%20Jungle%20Trekking&query_place_id=ChIJ9yBbXo2P0S0RK6cNAWyLc9c","Biro Perjalanan dan Wisata"
"Kuning Waterfall","3.8","4","G965+3WJ","Kabupaten Bangli","Bali","ID",,"","Tujuan Wisata",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Kuning%20Waterfall&query_place_id=ChIJLQctFgAX0i0RKmzSBiiZmXw","Tujuan Wisata"
"Ubud Waterfall Tours","5","147","Jl. Tirta Tawar","Kabupaten Gianyar","Bali","ID","https://ubudwaterfalltours.com/","+62 822-3664-2076","Penyelenggara Perjalanan",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Ubud%20Waterfall%20Tours&query_place_id=ChIJ4TM7IwY90i0Rd6Y-nb4xcsE","Penyelenggara Perjalanan"
"Tangkup waterfall","4.8","26","J8G6+65","Kabupaten Gianyar","Bali","ID",,"+62 831-1967-7609","Tujuan Wisata",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Tangkup%20waterfall&query_place_id=ChIJTeolKQAf0i0R-rIFvXkMb-Q","Tujuan Wisata"
"Air Terjun Muntig","3.4","12","Banjar Pengembungan","Kabupaten Gianyar","Bali","ID",,"","Tujuan Wisata",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Air%20Terjun%20Muntig&query_place_id=ChIJv-NCtCEZ0i0RbIT8M3h1v3g","Tujuan Wisata"
"SIDAMPUAN WATERFALL","3.9","9","J7H5+VWX","Kabupaten Gianyar","Bali","ID",,"","Tujuan Wisata",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=SIDAMPUAN%20WATERFALL&query_place_id=ChIJZdAaNpQh0i0RGiFS1DdLp2o","Tujuan Wisata"
"Tlaga Beteng","4.4","8",,"Kabupaten Karangasem","Bali","ID",,"","Danau",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Tlaga%20Beteng&query_place_id=ChIJdS4G4vwG0i0Rd4tkx3aakh0","Danau"
"Lake Batur Docks","5","2","P9QV+93J","Kabupaten Bangli","Bali","ID",,"","Tujuan Wisata",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Lake%20Batur%20Docks&query_place_id=ChIJfWg6VgD30S0RzEIXlNoisz8","Tujuan Wisata"
"Batur Natural Hot Spring","4.2","5348","Toya Bungkah Kintamani Desa Pekraman Batur","Kabupaten Bangli","Bali","ID","http://www.baturhotspring.com/","","Pemandian air panas","Hotel","Spa pijat","Area Rekreasi Alam","Kolam Renang",,,,,,"https://www.google.com/maps/search/?api=1&query=Batur%20Natural%20Hot%20Spring&query_place_id=ChIJr2kxDr_20S0RCriKiiz5844","Pemandian air panas"
"Bali lake side camp","4.5","18","Unnamed Road","Kabupaten Bangli","Bali","ID","http://www.booking.com/hotel/id/bali-lake-side-camp.html?lang=en","+62 819-9970-4197","Bumi perkemahan",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Bali%20lake%20side%20camp&query_place_id=ChIJaZfvb2X30S0RY7KWa4XBLTw","Bumi perkemahan"
"Alengkong Bali Camp","4.9","1141","Jl. Raya Caldera Batur","Kabupaten Bangli","Bali","ID","http://desty.page/infoLengkapAlengkongBaliCamp","+62 831-1497-7819","Bumi perkemahan",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Alengkong%20Bali%20Camp&query_place_id=ChIJ5947QTPx0S0RNss4yxh8LMg","Bumi perkemahan"
"BATUR GREEN LAKE","4.3","112",,"Kabupaten Bangli","Bali","ID","http://baturgreenlake.zoombookdirect.com/","+62 877-4855-2057","Pondok","Penginapan",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=BATUR%20GREEN%20LAKE&query_place_id=ChIJ1w32Gen10S0R8E7iyEo3Qsw","Pondok"
"Segara Healing Bali Natural Hot Spring","4.4","226","Br Dalem Jl. Songan No.Ds","Kabupaten Bangli","Bali","ID",,"+62 819-9937-3708","Area Rekreasi Alam","Tujuan Wisata",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Segara%20Healing%20Bali%20Natural%20Hot%20Spring&query_place_id=ChIJJyne8fj30S0RKKxIgmKefGE","Area Rekreasi Alam"
"Batur lake view point","3","10","P9CJ+R54","Kabupaten Bangli","Bali","ID",,"","Tujuan Wisata",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Batur%20lake%20view%20point&query_place_id=ChIJi31GAgD30S0R3iUjnD6mhOc","Tujuan Wisata"
"Lake hill view Parking","5","42","QC32+RQ6","Kabupaten Bangli","Bali","ID",,"","Tempat Parkir",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Lake%20hill%20view%20Parking&query_place_id=ChIJH5GxKwD30S0R4EpzEvtUcow","Tempat Parkir"
"Bukit Trunyan","4.7","395","Br. Madia Desa","Kabupaten Bangli","Bali","ID",,"","Tujuan Wisata","Area Mendaki",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Bukit%20Trunyan&query_place_id=ChIJuywvxL_30S0RjGxyb36Skw8","Tujuan Wisata"
"Lake Square Bali",,,,"Kabupaten Bangli","Bali","ID",,"","Vila","Persewaan liburan",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Lake%20Square%20Bali&query_place_id=ChIJUe1mAkTx0S0RoNlkaM7_zU4","Vila"
"Lake Square Bali",,,,"Kabupaten Bangli","Bali","ID","https://www.trip.com/hotels/detail/?hotelid=119481997&Allianceid=1318093&sid=269617419&utm_medium=vr&utm_campaign=vrwebsite&utm_source=googlevr&trip_sub1=googlevrwebsite","","Vila","Persewaan liburan",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Lake%20Square%20Bali&query_place_id=ChIJuVGatc720S0RcX-oVZQcnPU","Vila"
"Lake Batur Cottage","4.8","207","Jl. Pura Yeh Panes","Kabupaten Bangli","Bali","ID",,"+62 819-1656-2716","Hotel","Pondok",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Lake%20Batur%20Cottage&query_place_id=ChIJMds22zPx0S0RfobnaL_rlHo","Hotel"
"Lake Square Bali",,,,"Kabupaten Bangli","Bali","ID","https://www.agoda.com/lake-square-bali/hotel/bali-id.html","","Vila","Persewaan liburan",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Lake%20Square%20Bali&query_place_id=ChIJvQDOys720S0RKpTQWMwrhRc","Vila"
"Villa Bunga Bintang Near Beji Waterfall",,,,"Kabupaten Badung","Bali","ID","https://www.booking.com/hotel/id/villa-bunga-bintang-near-beji-waterfall.en-gb.html?aid=2068758&utm_source=seogooglelocal&utm_medium=description&utm_term=hotel-14927511&utm_campaign=en-gb&label=seogooglelocal-link-imagesaow-hotel-14927511_grp-3_gendate-20260414","","Vila","Persewaan liburan",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Villa%20Bunga%20Bintang%20Near%20Beji%20Waterfall&query_place_id=ChIJBx5QYMI80i0RH_PYjIitNYQ","Vila"
"Gadjah Waterfall","4.6","57",,"Kabupaten Gianyar","Bali","ID",,"+62 877-6765-4499","Taman Hiburan",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Gadjah%20Waterfall&query_place_id=ChIJITUrCjkj0i0R0Xs2L4brr1A","Taman Hiburan"
"Celuk Waterfall","4.6","9","FFP7+PR7","Kabupaten Klungkung","Bali","ID",,"","Cagar Alam",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Celuk%20Waterfall&query_place_id=ChIJxeGdHdMR0i0RrmT1Vb8fXh4","Cagar Alam"
"Ubud Waterfall Tours Bali","5","4","Dekat, Jl. Dewisita No.10-1","Kabupaten Gianyar","Bali","ID","http://sunrisebaturtrekking.com/","+62 881-0376-46178","Penyelenggara Perjalanan",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Ubud%20Waterfall%20Tours%20Bali&query_place_id=ChIJWe_w7R890i0RXnBKqB5C6Mg","Penyelenggara Perjalanan"
"Les waterfall","5","7","V937+2X2, Jl. Les Waterfall","Kabupaten Buleleng","Bali","ID",,"+62 813-3956-5260","Kantor SIM",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Les%20waterfall&query_place_id=ChIJO4ThCwDt0S0Rb-H212uItWk","Kantor SIM"
"waterfall tour ubud",,,"F7M5+4RF Gecko Art Shop, Dekat, Jl. Monkey Forest","Kabupaten Gianyar","Bali","ID",,"+62 881-0376-46178","Penyelenggara Perjalanan",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=waterfall%20tour%20ubud&query_place_id=ChIJcUGrN7Y90i0RAb1gs85uk04","Penyelenggara Perjalanan"
"ubud waterfall tour","5","1","Dekat Gelato Ubud by Massimo, Jl. Arjuna","Kabupaten Gianyar","Bali","ID","http://sunrisebaturtrekking.com/","+62 881-0376-46178","Penyelenggara Perjalanan",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=ubud%20waterfall%20tour&query_place_id=ChIJQyy68oc90i0RntErplCjeiw","Penyelenggara Perjalanan"
"Gulung Tikeh Natural Pool and Waterfall","4","26","F8W8+C67, Unnamed Road","Kabupaten Gianyar","Bali","ID",,"","Tujuan Wisata",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Gulung%20Tikeh%20Natural%20Pool%20and%20Waterfall&query_place_id=ChIJ0fc2WfUX0i0Rs_yPG2JX3YM","Tujuan Wisata"
"Angel Waterfall Sidewaas Access Point (Masuk/ Entrance to Angel Waterfall Sidewaas)","5","2","H994+J3C","Kabupaten Bangli","Bali","ID","https://www.instagram.com/angelwaterfallsidewaas?igsh=bGYydm91MWV4M2M4","+62 877-9912-7048","Tujuan Wisata",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Angel%20Waterfall%20Sidewaas%20Access%20Point%20(Masuk%2F%20Entrance%20to%20Angel%20Waterfall%20Sidewaas)&query_place_id=ChIJu-cTegAZ0i0R58M1aME_SSU","Tujuan Wisata"
"Bali waterfall treking tours near Ubud","5","3","F8MJ+W43","Kabupaten Gianyar","Bali","ID","http://www.naturabalitours.com/","+62 813-3875-9321","Tujuan Wisata",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Bali%20waterfall%20treking%20tours%20near%20Ubud&query_place_id=ChIJhfHNFQA90i0Rkm9QOfhEe20","Tujuan Wisata"
"ubud waterfall tour","5","3","Jl. Tegal Sari","Kabupaten Gianyar","Bali","ID",,"+62 878-9378-5256","Penyelenggara Perjalanan",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=ubud%20waterfall%20tour&query_place_id=ChIJXzNjC7E90i0RePX6bTCwg9Y","Penyelenggara Perjalanan"
"Central parkir waterfall tukad cepung","4.5","28","Jl. Tembuku","Kabupaten Bangli","Bali","ID",,"+62 857-3995-5982","Taman",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Central%20parkir%20waterfall%20tukad%20cepung&query_place_id=ChIJJ7RBOoQb0i0RBPDzTSmOEEA","Taman"
"Air Terjun Desa Kutuh Bangli","4.7","48",,"Kabupaten Bangli","Bali","ID","http://www.adpadabalitour.com/","+62 858-5802-0030","Tujuan Wisata",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Air%20Terjun%20Desa%20Kutuh%20Bangli&query_place_id=ChIJFVxws5zy0S0RKTS0lsHy6e4","Tujuan Wisata"
"Black Lava Waterfall","5","3","Jalan Raya","Kabupaten Buleleng","Bali","ID",,"+62 811-396-236","Tujuan Wisata",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Black%20Lava%20Waterfall&query_place_id=ChIJI1Dmj7-T0S0R9NG93vQrU3c","Tujuan Wisata"
"Lembah Ayung Waterfall","3.7","3","Jl. Taman Sari Gang Pura Taman Beji No.Br","Kabupaten Gianyar","Bali","ID","https://www.bebalihut.com/","+62 819-3625-7324","Tujuan Wisata",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Lembah%20Ayung%20Waterfall&query_place_id=ChIJgx_uy3Uj0i0RU-4brF97sz4","Tujuan Wisata"
"Tanah Ampo Waterfall","4.6","19","G8VF+5F3","Kabupaten Gianyar","Bali","ID",,"+62 852-3917-6433","Tujuan Wisata",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Tanah%20Ampo%20Waterfall&query_place_id=ChIJaS66BsIZ0i0RzqIJQkGqsyA","Tujuan Wisata"
"Bali Waterfall Tour",,,"F7P7+3J8, Jl. Hanoman","Kabupaten Gianyar","Bali","ID",,"","Penyelenggara Perjalanan","Agen Tur Keliling Kota","Biro Wisata",,,,,,,,"https://www.google.com/maps/search/?api=1&query=Bali%20Waterfall%20Tour&query_place_id=ChIJYbC9B35A0i0Rc9dk6lepYKI","Penyelenggara Perjalanan"
"Temacun waterfall","3.1","7","J694+X9","Kabupaten Tabanan","Bali","ID",,"+62 878-6057-1886","Tujuan Wisata",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Temacun%20waterfall&query_place_id=ChIJnVs2c2oh0i0Rg-JOeZR9WTA","Tujuan Wisata"
"Ubud waterfall tour",,,"F7P7+RMH, Jl. Hanoman","Kabupaten Gianyar","Bali","ID",,"","Layanan Transportasi",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Ubud%20waterfall%20tour&query_place_id=ChIJOWzzWQA90i0RBAhcPEteWZ4","Layanan Transportasi"
"The Waterfall Jungle Villa","5","18","The Waterfall Jungle Villa","Kabupaten Gianyar","Bali","ID",,"+62 812-3707-9090","Vila",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=The%20Waterfall%20Jungle%20Villa&query_place_id=ChIJgdYruYs90i0RvP72wxoDjOk","Vila"
"Air Terjun Carat","4.4","139",,"Kabupaten Buleleng","Bali","ID",,"","Tujuan Wisata",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Air%20Terjun%20Carat&query_place_id=ChIJ2YJWk1qS0S0R4mT3zW_eefs","Tujuan Wisata"
"Unda Waterfall","5","2","G834+5CC","Kabupaten Gianyar","Bali","ID",,"+62 818-0565-3059","Tujuan Wisata",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Unda%20Waterfall&query_place_id=ChIJ6YCJcwAX0i0Rl9qKPk0_mms","Tujuan Wisata"
"Parkir jasan waterfall","5","3","Jl. Br Jasan No.16","Kabupaten Gianyar","Bali","ID",,"","Tujuan Wisata",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Parkir%20jasan%20waterfall&query_place_id=ChIJX16esBgf0i0Rb-86eul4oRU","Tujuan Wisata"
"Holy Waterfall Bali","5","4","Jalan Raya","Kabupaten Karangasem","Bali","ID",,"+62 821-4446-6600","Area Rekreasi Alam",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Holy%20Waterfall%20Bali&query_place_id=ChIJlUqh9fwb0i0RbMmhWk483ac","Area Rekreasi Alam"
"Gebyug Waterfall",,,"Banjar Adat Sengkiding","Kabupaten Klungkung","Bali","ID",,"","Taman Rekreasi Air",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Gebyug%20Waterfall&query_place_id=ChIJqxil9IoR0i0Rxsc37ztZWek","Taman Rekreasi Air"
"PONDOK BEJI WATERFALL","4.6","9","Jl. Batas Kangin","Kabupaten Badung","Bali","ID",,"+62 877-3838-7881","Tujuan Wisata",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=PONDOK%20BEJI%20WATERFALL&query_place_id=ChIJH2wh64Ej0i0RKi-GncknAx0","Tujuan Wisata"
"Bangkiang Jaran","4.9","412",,"Kabupaten Gianyar","Bali","ID",,"","Tujuan Wisata",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Bangkiang%20Jaran&query_place_id=ChIJR8q8aAAX0i0RuE5do2S3N5k","Tujuan Wisata"
"Pura Tirta Tadah Uwuk","4.7","77",,"Kabupaten Klungkung","Bali","ID",,"+62 877-5777-7727","Tujuan Wisata",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Pura%20Tirta%20Tadah%20Uwuk&query_place_id=ChIJJ2uUZ-QX0i0RsGvDFfxrM2Q","Tujuan Wisata"
"Paon Kuning Waterfall","4.1","16","Banjar Kuning","Kabupaten Bangli","Bali","ID",,"+62 812-3811-183","Restoran",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Paon%20Kuning%20Waterfall&query_place_id=ChIJhfd1N_UX0i0R2z1myFgHvHg","Restoran"
"Tukad Barong","4.3","52","H99R+C9J, Banjar umbalan","Kabupaten Bangli","Bali","ID",,"+62 853-3789-268","Tujuan Wisata",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Tukad%20Barong&query_place_id=ChIJAXqFIbIb0i0Rep2qH4cAwzE","Tujuan Wisata"
"TUKAD CELEX CELEX","5","1","Unnamed Road","Kabupaten Klungkung","Bali","ID",,"","Tujuan Wisata",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=TUKAD%20CELEX%20CELEX&query_place_id=ChIJn-JFkjUX0i0RRjtziEP7CjU","Tujuan Wisata"
"Air Terjun Tangkup","4.4","16","G9WR+6WX, Jl. Raya Besakih","Kabupaten Bangli","Bali","ID",,"","Tujuan Wisata",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Air%20Terjun%20Tangkup&query_place_id=ChIJKe2-RiUa0i0R-JDMykExNcQ","Tujuan Wisata"
"Myanmar Waterfall","5","1","G6VP+M6","Kabupaten Badung","Bali","ID",,"","Taman",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Myanmar%20Waterfall&query_place_id=ChIJVYbOXAAj0i0R1MUrr9pnnUw","Taman"
"Yehpoh Waterfall persimpangan","5","1","GGG7+P9","Kabupaten Karangasem","Bali","ID",,"","Taman",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Yehpoh%20Waterfall%20persimpangan&query_place_id=ChIJ-VGvBQAP0i0R3M4iqqyi96c","Taman"
"beji griya waterfall temple","5","2","F7R5+8XC","Kabupaten Gianyar","Bali","ID",,"","Tempat Ibadah",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=beji%20griya%20waterfall%20temple&query_place_id=ChIJa494fgA90i0RP6Hz_R67ZUc","Tempat Ibadah"
"Ulun Campuhan Waterfall Buahan","4.8","5","J69W+FXW, Br gambih","Kabupaten Gianyar","Bali","ID",,"+62 857-3820-7202","Kantor Perusahaan",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Ulun%20Campuhan%20Waterfall%20Buahan&query_place_id=ChIJVyMmfLwh0i0RP3DOloYubEY","Kantor Perusahaan"
"Air Terjun Manik Tawang","4.5","11","H8HC+2J7","Kabupaten Gianyar","Bali","ID",,"","Tujuan Wisata",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Air%20Terjun%20Manik%20Tawang&query_place_id=ChIJJ35fwkMZ0i0RYtC6nkC-86k","Tujuan Wisata"
"Tibu Jeruti Waterfall",,,"JJP6+39F, Jl. Ida Ketut Jelantik","Kabupaten Karangasem","Bali","ID",,"","Tujuan Wisata",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Tibu%20Jeruti%20Waterfall&query_place_id=ChIJ0z66cwAB0i0RiBQAMpL5uh4","Tujuan Wisata"
"New office waterfall",,,"V927+8QH","Kabupaten Buleleng","Bali","ID",,"","Tujuan Wisata",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=New%20office%20waterfall&query_place_id=ChIJMeGQewDt0S0RL5OVr-8rg-s","Tujuan Wisata"
"Waterfall Warung","4.9","28","H74R+8F5, Jl. Raya Desa Kenderan","Kabupaten Gianyar","Bali","ID",,"","Kedai Kopi",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Waterfall%20Warung&query_place_id=ChIJNV4fcQAZ0i0R-9ZXad-Obes","Kedai Kopi"
"Parking point Lateng Kayu Waterfall","4","2",,"Kabupaten Gianyar","Bali","ID",,"","Tujuan Wisata",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Parking%20point%20Lateng%20Kayu%20Waterfall&query_place_id=ChIJJ0iETQof0i0R-xHsap-lilA","Tujuan Wisata"
"Les Waterfalls Homestay","4.7","3",,"Kabupaten Bangli","Bali","ID",,"+62 852-3892-6857","Hotel",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Les%20Waterfalls%20Homestay&query_place_id=ChIJzRxbX_bt0S0R79f4pQItv0w","Hotel"
"Ancut Petanu River & Waterfall","4.9","143","Jl. Sentanu","Kabupaten Gianyar","Bali","ID","https://ancutpetanuriver.com/","+62 831-4781-6734","Tujuan Wisata","Bumi perkemahan","Kelas memasak","Spa pijat","Restoran","Pusat Retret Yoga",,,,,"https://www.google.com/maps/search/?api=1&query=Ancut%20Petanu%20River%20%26%20Waterfall&query_place_id=ChIJvxmfzk4Z0i0RqSJV_VZYn78","Tujuan Wisata"
"Goa rajo waterfall,","4.9","11","H95G+872","Kabupaten Bangli","Bali","ID",,"","Tempat Parkir",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Goa%20rajo%20waterfall%2C&query_place_id=ChIJH8QUTgAZ0i0RdofLqCOPdQI","Tempat Parkir"
"ubud tour and waterfall",,,,"Kabupaten Bangli","Bali","ID","https://www.vrbo.com/pdp/lo/91336428?MDPCID=VRBO-META.HPA.WEB-ORGANIC.VR","","Penginapan","Persewaan liburan",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=ubud%20tour%20and%20waterfall&query_place_id=ChIJ7aeqqp4e0i0R4CeJhDutuBQ","Penginapan"
"ubud tour and waterfall",,,,"Kabupaten Bangli","Bali","ID","https://br.bluepillow.com/search/65cb83c93e6d928972f82cdd?dest=bpex&cat=House&lat=-8.37289&lng=115.37083&language=pt","","Penginapan","Persewaan liburan",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=ubud%20tour%20and%20waterfall&query_place_id=ChIJxU38a5ke0i0Rviv745opIEc","Penginapan"
"Parkir Gembleng Waterfall","5","1","GF56+687","Kabupaten Karangasem","Bali","ID",,"","Tempat Parkir",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Parkir%20Gembleng%20Waterfall&query_place_id=ChIJ921SewAR0i0RIRyTOtlCPkk","Tempat Parkir"
"ubud tour and waterfall",,,,"Kabupaten Bangli","Bali","ID","https://www.expedia.com/Hotel.h91336428.Hotel-Information?mdpcid=META.HPA.WEB-ORGANIC.VR","","Penginapan","Persewaan liburan",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=ubud%20tour%20and%20waterfall&query_place_id=ChIJ7aeqqp4e0i0R7ZHdtuMCnZg","Penginapan"
"Goa Raja Waterfall & Candi Tebing Jehem","5","22","H95F+RVF","Kabupaten Bangli","Bali","ID",,"","Taman Rekreasi Air",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Goa%20Raja%20Waterfall%20%26%20Candi%20Tebing%20Jehem&query_place_id=ChIJA1htjDAZ0i0RWrKee7-S0yY","Taman Rekreasi Air"
"Toya Ubud Ecopark and Waterfall","4.9","233","Jl. Raya Desa Kenderan","Kabupaten Gianyar","Bali","ID","http://www.toyaubud.com/","+62 811-3831-2503","Restoran","Restoran China","Kedai Kopi","Hotel","Toko Parfum","Restoran Masakan Barat",,,,,"https://www.google.com/maps/search/?api=1&query=Toya%20Ubud%20Ecopark%20and%20Waterfall&query_place_id=ChIJuWOY67oZ0i0Rzx66liFzFG0","Restoran"
"Dcarik Tibumana Pool Bar & Resto","4.9","2285","Jl. Setra Agung","Kabupaten Bangli","Bali","ID","https://www.instagram.com/dcariktibumana?igsh=M3UybmJka2wzN211&utm_source=qr","+62 851-9008-8810","Restoran",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Dcarik%20Tibumana%20Pool%20Bar%20%26%20Resto&query_place_id=ChIJ27jX_mAX0i0RZhDo0K2Uz80","Restoran"
"Waterfall ATV Adventures","4","2","F7V7+72R","Kabupaten Gianyar","Bali","ID",,"","Penyelenggara Perjalanan",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Waterfall%20ATV%20Adventures&query_place_id=ChIJ8X8dFwA90i0R3F3vrNoz9P4","Penyelenggara Perjalanan"
"Happy Frog Restaurant","4.4","33","Tukad Cepung Waterfall Street","Kabupaten Bangli","Bali","ID",,"+62 877-5810-6916","Restoran","Tujuan Wisata",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Happy%20Frog%20Restaurant&query_place_id=ChIJYQP9BlQb0i0RNWa-CxdPVFc","Restoran"
"Jungle ATV Waterfall Bali Adventure","4","4",,"Kabupaten Gianyar","Bali","ID","http://kingkongadventure.com/","","Penyelenggara Perjalanan",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Jungle%20ATV%20Waterfall%20Bali%20Adventure&query_place_id=ChIJHzGAsvk90i0R63KsHbHhweY","Penyelenggara Perjalanan"
"Gatep Waterfall Parking",,,"G834+5CC","Kabupaten Gianyar","Bali","ID",,"",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Gatep%20Waterfall%20Parking&query_place_id=ChIJI2iCIAAX0i0RjxZ6xV5K-R8",
